,Content_Clean,cluster,action_cluster
87,뭐만하면 내가 약속파토내고 미루고 안본지 오래됐는데 얼른 만나서 맥주한사발 때려야겠다 나루가 강남온김에 점심 마지막으로 후회없을 것 같은 거 가져오자 해서 저거 가져옴 역대급 잘나온 사진이라며 즐겁고 행복했음 더워죽겠고 난리부르스 개판 나리 정수리 저정도면 임신선 아니냐며 아침에 키위랑,0,2
88,불안하고 우울할 때 읽기 좋은 책 추천 무슨 내용인가요 생각 많은 당신이 읽으면 좋은 책 부정적 감정을 자주 느끼고 이성적 판단보다 감정이 앞서는 당신이 습관일 뿐이며 유감스럽게도 당신의 삶에서 수천 번 거듭되면서 강화된 것이다 부정적인 태도라고 영원히 변할 수 없는건 아니다 생각이 우리의 내면,0,2
89,기분이 우울할 때 그 노래를 부르다 보면 자신도 모르게 기분이 좋아지는 왜냐 하면 사랑하는 사람이 그노래를 매우 익살스러운 목소리로 불렀기 때문에 그생각을 하면서 노래를 부르다 보면 어느새 웃게 된다고 오랜만에 의 노래중에 우리나라에서 크게 히트되었던 노래 한 노래,0,1
90,생각하며 낙담과 자책을 한다 그러면서 우울증이 더 악화되는 경후가 많다 우울증은 이겨내는 것이 아니라 우리 뇌에 긍정적인 영향을 주는 신경전달물질 부 나선에 갇혀 있으면 그냥 운동할 마음이 안 남 하루 종일 핸드폰만 하면 계속 핸드폰만 하고 싶고 몸을 쓰는 게 귀찮아짐 뇌는 몸과 연결되어 있기 때문,0,1
91,중이다 우울할 땐 뇌과학 나와는 직업적으로 너무나 다른 길을 걷고 있는 저자지만 책을 읽으면서 동질감을 느낄 수 있었던 부분은 바로 저자 또한 재택 빠져본 경험이 있다는 점이었다 그는 에서 새 일자리를 얻었을 때 재택근무를 허락 받았고 신선한 공기의 공원 멋진 음악이 나오는 카페에서 근무를,0,4
92,조절했을 때 유전자 없는 사람에 비해서 효과가 좀 떨어진다라고 하면 사실 조금 우울할 수도 있고 하기가 싫어질 수도 있는데 유전자가 있건 없건 훈련의 않은 사람의 이제 요런 차이를 보여주는 건데 오히려 훈련이 유전자를 가진 사람에게서 훈련의 효과가 더 좋은 것처럼 일부 결과가 나오거든요 오히려 유전,0,3
93,근육이 줄어드는 근 손실을 막고 각종 성인병을 예방하는 역할을 하는데 집중력과 판단력 같은 인지 능력도 향상됩니다 기분이 우울하거나 기운이 없을 때도 알맞은 운동을 하면 기분 전환이나 활력 충전을 할 수 있습니다 중년에 꼭 필요한 운동 가지를 알아보도록 하겠습니다 웨이트 트레이닝 뇌 근육도,0,1
94,움직이기만 하면 된다 우선 자격증을 따고 계속 배우려는 자세만 취해도 절반은 성공한 셈이다 이러한 목표를 설정하지 않았더라면 배울 조차 없을테고 센터 한 방법 독서하기 나 자신에게 집중하는 시간 나와 생각 이 맞는 사람 비슷한 사람들과 교감하는 시간 모임을 갖는것도 좋은 방법이다 산책,0,3
95,중에서 우울할 때 어떤 운동을 하는 게 가장 도움이 될까 최근 발표된 내용에 따르면 유산소 운동과 근력 운동을 병행하는 게 가장 좋다고 합니다 영국 안 한 사람보다 우울증 발생 확률은 불안장애 발생은 낮은 것으로 확인됐습니다 그리고 두 가지 중 한 가지로만 운동한 사람은 운동을 아예 안 한,0,2
96,치열하게 사유하는 나 자신의 몫입니다 쪽 가끔 내가 책 읽는 것 좋아한다고 하면 아 이번 학교 컨셉 잘못 잡음 책벌레 이미지 별로인데 아는 것 별로 이렇게 정리가 되는데 영상은 정리가 잘 안된달까 그래서 나는 좋은 영상이 있으면 이 영상이 책으로 나온 것이 있는지 한번 더 찾는 편이다 똑같은,0,2
97,골목에 하면 동화거리 시작점이니 한바퀴 돌았을때 헤매지 않을 것 같아요 워낙 규모가 커서 길을 잃을 수도 있답니다 시전동 주민센터 전라남도 여수시 시전 길 시전동 주민자치센터 동화의 거리 관람 안내도 전라남도 여수시 시전 길 시전동 주민자치센터 파란색 피오키오 거리를 메인으로 위 아래,0,3
98,제목 우울할 땐 뇌 과학 작가 앨릭스 코브 역 정지인 출판사 심심 분류 심리 쪽수 내용 누구나 동일한 뇌 회로를 갖고 있다 사람들은 모두 동일 뇌는 왜 불안해하는가 웬만하면 만족하라 모든 면에서 가장 좋은 것을 원하면 도저히 결정을 내릴 수 없거나 자신의 선택에 불만을 느낄 가능성,0,2
99,이런것만 하고 다니는 사람도 있어서 제주도 출장 다니고 카페도 있고 막 그런다고 나 여기 너무 좋아 이쪽 살고 싶다 너무 예뻐 현정이랑 뭐하러 만났지 하긴 뭐 이유있어서 만나나 헌혈할때 되서 전혈 아니 근데 주사 꽂을때 원래 하던데랑 완전 다른 곳에 놓길래 에 했는데 다 하고 멍이 들었더라 주일,0,2
100,듯 한국돈으로 만원 넘는 경우 없음 소요시간 약 분 하게 되는 것 머리를 엄청 정성스럽게 감겨줌 박박박 감긴데 또 감겨주고 또 감겨주고 중간에 뭐라뭐라 말할텐데 아마도 얼굴도 씻겠냐고 물어보는 거임 그렇다고하면 얼굴도 씻겨주고 간단하게 얼굴 마사지도 해줍니다 씻겨줄때 클렌징 오일 이런,0,3
101,혈류가 흐르게 됩니다 당연하게도 혈류는 기관 건강과 조직 건강과 관련이 있습니다 따라서 고환에 추가적인 혈류가 유입되면서 테스토스테론이 증가하는 것이죠 더 확실한 다른 매커니즘은 추위노출로 인한 도파민 증가와 관련이 있는데요 어떤 식으로든 스트레스 요인이 있을때 특히 추위 노출과 관련된 경우에는,0,1
102,알아보겠습니다 우울할 때 어떻게 하면 좋을까 우울증에 대처하는 것은 어려울 수 있지만 여러분의 증상을 관리하고 전반적인 행복을 증진시키기 위해 취할 수 있는 조치들이 있습니다 전문적인 도움을 구하세요 만약 여러분이 우울증으로 어려움을 겪고 있다면 치료사나 상담사와 같은 정신 건강 전문가에게,0,1
103,아름다운 풍경을 감상해 보세요 운동하기 간단한 스트레칭이나 운동을 하면 엔도르핀이 분비되어 기분이 좋아질 수 있습니다 요가 달리기 자전거 타기 등을 호흡 운동 명상이나 깊은 호흡 운동을 통해 마음을 진정시키는 것도 좋은 방법입니다 유튜브에서 명상이나 호흡 운동 영상을 찾아보세요 음악 감상,0,2
104,시작되고 심해지는지 원인은 무엇인지 어떤 증상이 있는지 어떻게 하면 우울증에 빠지는 하강 나선을 상승 나선으로 바꿀 수 있는지에 대해서 자세하면서도 읽음 오디오북으로 듣기 딱 좋은 과학 책이다 성우분이 약간 연기도 해 주심 내가 상담 심리 공부를 할 때 우울증에 대해서도 공부했었는데 그때,0,1
105,어떻게 하면 더 좋은 삶이 될지 생각하자 자기 감정 알아차리기 요가가 우울증을 치료하고 만성통증을 완화 스트레스를 줄여주고 면역계 개선 혈압 속에 있기 대화할 필요까지도 없다 그저 물리적으로 같은 공간에 있는 것만으로도 도움이 된다 친구들과 활동하기 포옹과 악수 마사지 받기,0,4
106,비로 씻어주듯 한참 추운 뒤에 꽃으로 맞아주듯 우리도 오늘 힘들었다면 내일은 좋은 일 있길 한 거야 엄마가 이모랑 하는 이야기를 들었다 공부를 안 해서 잊는다 월 화 수 목 얼마나 길었는데 벌써 금요일 이라고 말하는 것 보면 남는 것 쓸데없는 과소비는 물건이라도 남는데 쓸데없는 감정 소비는 후회,0,3
107,건강하려는 것도 맛있는 것을 오래 먹을 수 있기 위함인데 말이에요 저는 우울할 땐 뇌과학 책을 보는 편이에요 당연히 다 알고 있는 운동하라 목표를 있다는 기분만큼은 언제나 새롭고 달갑거든요 마음이 힘들 때일수록 무언가 하면 안되는 것 말고 해볼까 를 생각하게 되는 마음의 기제가 중요한,0,2
108,읽기만 하면 읽는데 어려움을 느낄 수 있다 하지만 이 책에서는 호르몬의 이름과 호르몬이 미치는 영향을 간단하게 정리를 해서 보기 쉽게 만들었다 또한 적극적으로 활용하는 모습을 보여서 인상 깊었던 거 같다 이제 우울증에 걸리는 원리도 알았고 뇌를 어떻게 재구성하여 성장의 늪으로 빠져야 하는지에,0,4
109,친구들과 좋은 시간을 보내며 외로움을 잊는 것도 중요하지만 때로는 친구들의 소식을 모르는 게 나을 때가 있다 비교하지 말자해도 우리는 비교할 수 밖에 없다 타인과 자신을 비교 선상에 놓을 수 밖에 없는 인스타그램 페이스북 모든 소셜 미디어와 멀어지자 자극 받는 그 글과 사진들 그거 다 자기자랑,0,4
110,많은 아저씨가 귀여워 보일 줄이야 전완근에 파묻히고 싶다 이런 말 하면 최망신이 역겨워함 금주 다짐 일차였지만 당연히 실패 떡볶이에 미친 인간 됨 사실 만 만나면 정신 못 차리는 한화 안타는 두 배인데 지는 게 말이 돼 좋은 말로 할 때 잔루병 멈춰 두 달 만에 잰 인바디 런닝 효과 굿 유산소 말고,0,4
111,하지 말고 그냥 남산을 걸어라 중략 한강변을 바라보는 것과 그 위를 걷는 것 어느 게 나은가 전자는 머무르고 후자는 움직인다 살아 있다는 것은 좀비와 다름없다 조선에서 백수로 살기 고미숙 걷기 좋은 도시는 살기 좋은 도시입니다 암스테르담 고미숙 선생님의 뷰를 보려고만 말고 뷰 자체,0,4
112,행복에도 클루지가 숨어있다는 것을 배웠다 우리는 행복을 잘 캐치하지 못하고 행복을 측정하는 능력도 부족하다고 한다 그렇다면 불행하고 우울함에 빠져있을 때 빠져나오기 쉬운 클루지도 있지 않을까 궁금했다 결론부터 말하자면 있다 일단 우리의 또다른 본능 정리 클루지 우리의 인터넷 중독등도 옛 진화,0,3
113,있는 것은 무엇인가 얘깃거리를 만들어라 식당에 관한 세 가지 아이디어 실행해서 보배가 된 아이디어 아직 실행하지 못한 아이디어들 장 매출을 때 하고 싶은 일을 찾지 못했을 때 내가 누구인지 알고 싶을 때 결정 장애에 시달릴 때 사업이 잘 안 풀릴 때 불안하고 우울할 때 슬럼프에 빠졌을 때 동료가 나보다,0,3
114,병이나 알츠하이머병 같은 다른 뇌 장애만큼 상세하게 우울증을 이해하지는 못한다 우울할 땐 뇌 과학 나쁜 소식이 있다 우울증이 무엇인지 정확히 모른다는 것이다 좋은 소식은 뇌에서 무슨 일이 벌어지고 있는지 어떻게 하면 나아질지 충분히 안다는 것이다 운동 햇빛 근육의 움직임 심지어는 감사,0,2
115,제안한 우울할때 대처법 리스트 감사하기 감사 일기 쓰기 매일 감사한 일 가지를 기록해봐 매일 같은 시간에 쓰면 더 좋고 하루의 끝을 따뜻하게 마무리할 수 있어 감사의 편지 쓰기 고마운 사람에게 편지 써서 직접 전해봐 예상치 못한 서프라이즈로 둘 다 행복해질 거야 운동과 신체 활동 운동,0,2
116,잼난 만화책을 보며 김치부침개를 드셔보십시요 세상을 다 가진 듯 행복할 것입니다 파랑새가 가까이에서 노래를 불러도 그 새가 파랑새인지 까마귀인지 너한테 빚을 많이 졌나보다 맘껏 나에게 풀어 그리고 지금부턴 좋은 연만 쌓아가자 그래야 담 생애도 좋은 연인으로 다시 만나지 남자든 여자든 이,0,2
117,음악 하면은 신나는 음악을 들을거라 생각 하는데요 하지만 저는 우울할 때 우울한 음악을 들으면서 더 우울해지는 걸 선택하는 편이에요 그럼 바로 소개를 해볼게요 의 제목에서부터 우울하죠잉 도망간,0,2
118,작고 사소한 일들로 매번 상담소나 병원을 갈 수는 없습니다 그래서 셀프 마음 치유법을 알아두면 좋습니다 머리 아플 때 집에 있는 두통약을 먹는 것처럼요 방법은 간단합니다 우울하거나 스트레스 받는 상황이 생기면 스마트폰 메모장이 됐든 종이에 적든 어디든 좋습니다 저는 아래와 같이 구글 스프레드,0,4
119,성능 좋은 스피커를 갖추면 더 좋겠죠 우울할 땐 뇌 과학 실천할 땐 워크북 앨릭스 코브 저 정지인 역 걱정을 글로 옮기기 걱정은 전전두피질을 해야 할 일 목록을 미리 적어두는 사람이 더 빨리 잠든다는 것을 밝혀낸 연구도 있습니다 우울할 땐 뇌 과학 실천할 땐 워크북 앨릭스 코브 저 정지인,0,4
120,방식은 사람마다 다르다 때때로 삶의 모든 일이 어렵고 무의미하게 느껴질 때가 있다 누구나 이따금씩 느끼는 이런 감정은 뇌의 복잡한 회로에서 자연스럽게 어떤 사람에게는 이런 감정이 들러붙어서 사라지지 않는다 흔히 우울증이라고 하면 그저 항상 슾픈 상태라고 생각하기 쉽다 하지만 우울증은 그보다 훨씬,0,1
